transaction_id,user_id,amount,merchant_category,location,timestamp,device_type,user_age,account_age_days,transaction_count_24h,avg_transaction_amount,is_foreign_transaction,is_weekend,hour_of_day,is_fraud,day_of_week,month,is_month_end,is_month_start,time_since_last_transaction,transaction_count_7d,transaction_count_30d,amount_zscore,amount_percentile,amount_rolling_mean_7d,amount_rolling_std_7d,location_changed,device_changed,merchant_category_changed,risk_score,amount_x_transaction_count,amount_x_is_foreign,transaction_count_x_is_foreign,is_rush_hour,is_off_hours,avg_amount_ratio,transaction_velocity
TXN_002243,USER_0117,19.89,Entertainment,US,2025-05-23 01:23:05.760759,Desktop,52,242,0,219.55,0,0,6,0,4,5,0,0,881.6333038811111,3.0,3.0,-0.5866070698492185,0.6,12.43,7.085675691139132,1,1,1,0.1,0.0,0.0,0,0,0,0.09018363182951711,0.0
TXN_004517,USER_2984,6.26,Grocery,BE,2025-12-09 22:04:05.915808,POS,18,2793,2,54.84,1,1,23,0,1,12,0,0,7791.966576331666,2.0,2.0,-0.7071067811865475,0.5,31.485,35.673537110861325,1,1,1,0.4,12.52,6.26,2,0,1,0.11210601719197706,0.0002566713182450189
TXN_007396,USER_2874,14.66,Online,IT,2025-06-07 10:56:06.109842,Tablet,41,1524,2,37.63,0,1,18,0,5,6,0,0,2338.516662585,2.0,2.0,-0.6439506328064385,0.5,13.66,1.4142135623730951,1,1,1,0.1,29.32,0.0,0,1,0,0.37949779963758734,0.0008552064269435639
TXN_002720,USER_3981,119.78,Other,IT,2025-08-31 06:42:05.792793,POS,18,1610,2,14.25,0,0,8,0,6,8,1,0,24.0,1.0,1.0,0.0,1.0,119.78,0.0,1,1,1,0.1,239.56,0.0,0,1,0,7.854426229508197,0.08298755186721991
TXN_008440,USER_1122,31.41,Pharmacy,US,2025-02-05 00:29:06.179876,Tablet,20,3205,3,27.87,1,1,18,0,2,2,0,1,772.8000945363889,2.0,2.0,-0.680467560193159,0.3333333333333333,37.475,8.577205255792823,1,1,0,0.30000000000000004,94.23,31.41,3,1,0,1.0879806027017664,0.0038814848402877987
TXN_002525,USER_0957,8.56,Retail,BE,2025-10-11 14:40:05.779782,ATM,74,2729,2,26.87,1,1,20,0,5,10,0,0,5465.433355784722,3.0,3.0,-1.1521162163202814,0.3333333333333333,191.45666666666668,158.74845269587144,1,1,0,0.30000000000000004,17.12,8.56,2,0,0,0.30714029422317907,0.00036592952047089774
TXN_000189,USER_3765,26.31,Utilities,UK,2025-08-17 06:41:05.621405,POS,42,33,2,16.58,0,0,20,0,6,8,0,0,1181.799956062778,2.0,2.0,0.7071067811865474,1.0,18.875,10.51467783624396,1,1,1,0.30000000000000004,52.62,0.0,0,0,0,1.4965870307167237,0.0016921906035621919
TXN_000631,USER_3011,38.2,Entertainment,CA,2025-08-14 14:29:05.651882,Desktop,78,1758,6,21.32,1,0,3,0,3,8,0,0,859.4166082330555,4.0,4.0,0.6485140092243857,0.8,27.610000000000003,24.32039610423043,1,1,1,0.5499999999999999,229.20000000000002,38.2,6,0,1,1.7114695340501793,0.006980667903944814
TXN_006329,USER_2240,90.67,Restaurant,AU,2025-08-03 01:07:06.038961,ATM,38,854,3,122.23,1,1,17,0,6,8,0,1,1559.6666418749999,2.0,2.0,1.15048030498189,1.0,57.010000000000005,47.60242850947838,1,1,1,0.5,272.01,90.67,3,1,0,0.7357786253347399,0.001923364636387974
TXN_004299,USER_4056,42.27,Retail,ES,2025-10-31 19:09:05.900684,Desktop,40,313,2,70.32,0,0,13,0,4,10,1,0,3184.366704090833,4.0,4.0,-0.08519709147906611,0.75,45.235,34.8016575275757,1,0,1,0.1,84.54,0.0,0,0,0,0.5926808749298935,0.0006280486454547501
TXN_000300,USER_0693,67.69,Other,BE,2025-10-03 01:07:05.629322,ATM,25,2646,3,11.97,1,0,11,0,4,10,0,1,6090.249974451945,2.0,2.0,-0.7071067811865475,0.5,93.94,37.123106012293746,1,1,1,0.30000000000000004,203.07,67.69,3,0,0,5.218966846569005,0.0004925825301640342
TXN_004066,USER_1581,20.32,Grocery,US,2025-03-03 12:50:05.884341,Desktop,74,1956,4,44.24,0,0,10,0,0,3,0,1,24.0,1.0,1.0,-0.7071067811865476,0.5,20.32,0.0,1,1,1,0.1,81.28,0.0,0,0,0,0.4491600353669319,0.16597510373443983
TXN_006862,USER_1481,20.7,Utilities,IT,2025-07-12 12:34:06.074343,Tablet,75,321,1,151.95,0,0,2,0,5,7,0,0,2308.2499666502777,3.0,3.0,-0.878736665114741,0.2857142857142857,40.763333333333335,39.26829807024152,0,1,1,0.1,20.7,0.0,0,0,1,0.13533834586466165,0.00043320987477957375
TXN_004754,USER_4713,32.03,Retail,US,2025-04-18 13:14:05.932582,ATM,58,869,4,42.45,1,1,21,0,4,4,0,0,24.0,1.0,1.0,0.0,1.0,32.03,0.0,1,1,1,0.30000000000000004,128.12,32.03,4,0,0,0.73716915995397,0.16597510373443983
TXN_008386,USER_0359,11.07,Restaurant,FR,2025-12-26 03:28:06.176110,POS,42,494,2,11.97,0,0,3,0,4,12,1,0,405.31677800250003,3.0,3.0,-0.8830739449533029,0.3333333333333333,54.86666666666667,49.59569571377473,1,0,0,0.2,22.14,0.0,0,0,1,0.8535080956052429,0.004933194945345026
TXN_001921,USER_3412,31.63,Travel,AU,2025-01-24 06:32:05.739089,ATM,23,2455,1,198.56,1,0,4,0,4,1,0,0,24.0,1.0,1.0,-0.5034220795234479,0.6,31.63,0.0,1,1,1,0.4,31.63,31.63,1,0,1,0.15849869713369413,0.04149377593360996
TXN_003394,USER_0407,45.39,Gas,FR,2025-10-07 03:47:05.838404,ATM,19,771,2,46.72,1,0,17,0,1,10,0,0,24.0,1.0,1.0,0.7071067811865475,1.0,45.39,0.0,1,1,1,0.5,90.78,45.39,2,1,0,0.9511735121542331,0.08298755186721991
TXN_005525,USER_4378,38.1,Grocery,ES,2025-05-21 08:41:05.984897,Mobile,55,2607,4,19.33,0,0,23,0,2,5,0,0,1853.5000558572222,2.0,2.0,-0.3066953844917351,0.6,74.5,51.477373670380665,1,1,1,0.2,152.4,0.0,0,0,1,1.8740777176586327,0.0021579628180093827
TXN_005429,USER_0603,12.05,Travel,ES,2025-09-30 13:32:05.978500,Mobile,78,3127,4,8.57,1,1,4,0,1,9,1,0,24.0,1.0,1.0,0.0,1.0,12.05,0.0,1,1,1,0.4,48.2,12.05,4,0,1,1.2591431556948798,0.16597510373443983
TXN_007194,USER_2396,365.97,Grocery,CA,2025-06-09 14:11:06.096492,ATM,63,1944,4,3.56,0,1,0,0,0,6,0,0,2041.2501226097222,2.0,2.0,1.1545091079384677,1.0,205.985,226.25295677625962,1,1,1,0.4,1463.88,0.0,0,0,1,80.25657894736842,0.001959487476301362
TXN_004616,USER_1896,28.33,Gas,US,2025-11-08 13:25:05.922315,Mobile,22,948,0,46.33,1,0,11,0,5,11,0,0,572.4665843375,3.0,3.0,-0.5331511513618956,0.6666666666666666,150.35333333333332,228.87193063661897,1,0,1,0.30000000000000004,0.0,28.33,0,0,0,0.5985632791041623,0.0
TXN_000071,USER_3158,9.05,Entertainment,UK,2025-02-16 14:44:05.613173,Desktop,48,990,0,94.93,0,0,6,0,6,2,0,0,1077.6832577349999,2.0,2.0,-0.7060459423390768,0.3333333333333333,13.825000000000001,6.75286976033153,1,1,1,0.1,0.0,0.0,0,0,0,0.09433962264150944,0.0
TXN_002311,USER_4604,8.36,Other,CA,2025-02-13 03:08:05.765370,ATM,49,202,3,11.69,0,0,0,0,3,2,0,0,24.0,1.0,1.0,-0.47597796620896443,0.4,8.36,0.0,1,1,1,0.2,25.08,0.0,0,0,1,0.6587864460204885,0.12448132780082986
TXN_000146,USER_3526,15.3,Restaurant,CA,2025-03-20 19:30:05.618440,Mobile,45,3201,0,92.75,0,1,15,0,3,3,0,0,24.0,1.0,1.0,-0.4415359652867798,0.6666666666666666,15.3,0.0,1,1,1,0.1,0.0,0.0,0,0,0,0.1632,0.0
TXN_006002,USER_0581,49.48,Utilities,US,2025-11-07 02:44:06.017126,Tablet,36,1295,2,133.28,0,1,5,0,4,11,0,0,1489.116772726389,3.0,3.0,-0.3129791014014667,0.6666666666666666,62.593333333333334,41.89843115599119,1,1,1,0.2,98.96,0.0,0,0,1,0.3684837652666071,0.0013429878286547183
TXN_006809,USER_0686,5.78,Grocery,IT,2025-10-05 08:35:06.070887,Tablet,38,334,1,47.47,0,0,12,0,6,10,0,1,4745.516708413055,2.0,2.0,-0.7071067811865475,0.5,20.560000000000002,20.902076451874347,1,1,0,0.1,5.78,0.0,0,0,0,0.1192490200123788,0.00021072076854146152
TXN_005976,USER_1529,40.24,Utilities,AU,2025-04-11 15:46:06.015359,Tablet,52,2514,0,31.38,1,0,10,0,4,4,0,0,24.0,1.0,1.0,-0.7071067811865476,0.5,40.24,0.0,1,1,1,0.30000000000000004,0.0,40.24,0,0,0,1.2427424336009885,0.0
TXN_001346,USER_0203,32.71,Grocery,CA,2025-08-17 16:21:05.700122,Desktop,36,745,2,59.02,0,1,0,0,6,8,0,0,24.0,1.0,1.0,0.0,1.0,32.71,0.0,1,1,1,0.2,65.42,0.0,0,0,1,0.5449850049983339,0.08298755186721991
TXN_008494,USER_2129,437.12,Pharmacy,DE,2025-02-06 01:44:06.183535,ATM,49,627,2,24.44,0,0,5,0,3,2,0,0,657.5501117616667,2.0,2.0,0.7071067811865475,1.0,229.955,292.97555264902223,1,1,1,0.4,874.24,0.0,0,0,1,17.18238993710692,0.003041130784031255
TXN_006314,USER_1454,10.26,Online,AU,2025-08-30 21:38:06.037965,Mobile,42,2855,4,92.17,0,0,1,0,5,8,1,0,2841.5332634811116,2.0,2.0,-0.5933415000900164,0.3333333333333333,446.805,617.3678595861628,1,1,1,0.2,41.04,0.0,0,0,1,0.11012128367500268,0.0014076411799529135
TXN_005266,USER_1101,105.14,Entertainment,FR,2025-10-29 20:39:05.967414,Desktop,26,2944,2,15.23,0,1,21,0,2,10,1,0,868.5000021280555,4.0,4.0,1.446941554202428,1.0,39.8875,45.09684569531073,1,1,1,0.30000000000000004,210.28,0.0,0,0,0,6.478126925446704,0.002302555831337823
TXN_009377,USER_3130,59.06,Entertainment,AU,2025-07-16 06:45:06.242932,Tablet,56,2692,3,9.29,0,0,7,0,2,7,0,0,24.0,1.0,1.0,0.7071067811865476,1.0,59.06,0.0,1,1,1,0.30000000000000004,177.18,0.0,0,1,0,5.739552964042761,0.12448132780082986
TXN_003847,USER_4159,12.27,Entertainment,BE,2025-10-13 12:36:05.869521,Mobile,47,844,2,76.28,0,1,1,0,0,10,0,0,3058.883244696389,3.0,3.0,-0.48264599666076746,0.5,30.05,28.346715859160827,1,1,1,0.2,24.54,0.0,0,0,1,0.15877329192546583,0.0006538120153052701
TXN_004368,USER_3315,35.94,Pharmacy,AU,2025-01-03 03:11:05.905417,Mobile,41,2910,4,95.69,1,0,20,0,4,1,0,1,24.0,1.0,1.0,0.7071067811865476,1.0,35.94,0.0,1,1,1,0.5,143.76,35.94,4,0,0,0.3717033819422898,0.16597510373443983
TXN_000034,USER_3487,185.7,Other,ES,2025-01-05 01:49:05.610401,ATM,70,1032,1,16.42,0,0,4,0,6,1,0,1,24.0,1.0,1.0,1.6034449137243487,1.0,185.7,0.0,1,1,1,0.4,185.7,0.0,0,0,1,10.660160734787599,0.04149377593360996
TXN_000994,USER_0991,379.99,Travel,NL,2025-08-21 23:10:05.676452,Mobile,69,1032,2,53.83,0,1,0,0,3,8,0,0,4423.883325854167,2.0,2.0,1.4800108976118995,1.0,198.39000000000001,256.82118292695407,1,1,1,0.4,759.98,0.0,0,0,1,6.930330111252964,0.00045208126990710275
TXN_000895,USER_2667,33.52,Pharmacy,FR,2025-01-28 17:11:05.669730,ATM,69,1582,3,16.63,0,1,17,0,1,1,1,0,24.0,1.0,1.0,0.0,1.0,33.52,0.0,1,1,1,0.1,100.56,0.0,0,1,0,1.9013045944412936,0.12448132780082986
TXN_005362,USER_4839,58.56,Travel,BE,2025-11-05 11:44:05.973809,Desktop,26,2838,3,53.79,0,0,8,0,2,11,0,1,5141.050057183889,2.0,2.0,0.7071067811865472,1.0,46.120000000000005,17.592816715921302,1,1,1,0.30000000000000004,175.68,0.0,0,1,0,1.0688081766745756,0.0005835270253993086
TXN_000262,USER_4183,15.58,Pharmacy,NL,2025-10-24 10:15:05.626660,POS,42,852,1,24.01,1,0,5,0,4,10,0,0,136.64997224666666,3.0,3.0,-0.599507727064047,0.25,65.97333333333333,78.26695939752183,1,1,1,0.4,15.58,15.58,1,0,1,0.6229508196721311,0.007312615743688938
TXN_004215,USER_2239,204.5,Online,FR,2025-03-17 21:14:05.894619,ATM,55,279,0,26.38,1,0,13,0,0,3,0,0,24.0,1.0,1.0,1.1526736769411978,1.0,204.5,0.0,1,1,1,0.5,0.0,204.5,0,0,0,7.468955441928415,0.0
TXN_000283,USER_0887,42.99,Grocery,US,2025-05-18 02:45:05.628155,Mobile,64,1205,3,14.24,0,1,10,0,6,5,0,0,157.09999588694444,2.0,2.0,-0.38755271421481907,0.6666666666666666,126.555,118.17875633970768,1,0,1,0.1,128.97,0.0,0,0,0,2.8208661417322833,0.019083969964970922
TXN_009171,USER_2981,52.66,Utilities,BE,2025-11-04 03:06:06.228933,Mobile,60,3109,1,58.13,0,0,18,0,1,11,0,1,2903.133424958889,2.0,2.0,0.7071067811865475,1.0,30.305,31.614744186850537,1,0,1,0.30000000000000004,52.66,0.0,0,1,0,0.8905800777946896,0.0003444435405720642
TXN_004077,USER_0823,18.47,Utilities,BE,2025-07-21 20:05:05.885060,ATM,70,1084,2,21.46,0,0,11,0,0,7,0,0,108.46664847333334,3.0,3.0,-0.7946040819650814,0.16666666666666666,26.48,12.16635113746106,1,1,1,0.1,36.94,0.0,0,0,0,0.8223508459483525,0.01842186369501173
TXN_000822,USER_3905,2.78,Online,ES,2025-06-19 15:04:05.664948,Mobile,38,3260,2,112.37,1,0,10,0,3,6,0,0,3953.5332923519445,2.0,2.0,-0.7071067811865476,0.5,112.77,155.5493497254167,1,0,1,0.30000000000000004,5.56,2.78,2,0,0,0.02452147834524124,0.000505863809845206
TXN_009155,USER_2588,13.89,Online,IT,2025-06-26 10:49:06.227834,POS,68,2890,4,39.49,0,0,10,0,3,6,1,0,24.0,1.0,1.0,-0.5564198273854464,0.6666666666666666,13.89,0.0,1,1,1,0.1,55.56,0.0,0,0,0,0.34304766609039267,0.16597510373443983
TXN_000031,USER_1541,4.96,Entertainment,US,2025-01-20 17:56:05.610180,Mobile,62,1156,2,35.84,0,1,9,0,0,1,0,0,24.0,1.0,1.0,-0.7071067811865474,0.5,4.96,0.0,1,1,1,0.1,9.92,0.0,0,1,0,0.13463626492942452,0.08298755186721991
TXN_004107,USER_3566,30.33,Utilities,US,2025-08-18 16:53:05.887065,POS,64,105,2,20.18,0,0,23,0,0,8,0,0,1367.8000014644444,2.0,2.0,0.660266484945309,1.0,29.27,1.499066376115479,1,0,1,0.4,60.66,0.0,0,0,1,1.4320113314447591,0.0014620951808310863
TXN_008214,USER_0966,15.95,Pharmacy,FR,2025-09-25 07:37:06.164769,ATM,50,1883,1,3.8,0,0,1,0,3,9,0,0,24.0,1.0,1.0,0.0,1.0,15.95,0.0,1,1,1,0.2,15.95,0.0,0,0,1,3.3229166666666665,0.04149377593360996
TXN_005665,USER_0794,32.73,Restaurant,NL,2025-12-07 11:52:05.994184,Mobile,39,1929,2,25.83,0,1,0,0,6,12,0,0,2127.6666736038887,5.0,5.0,-0.7138894264346555,0.2,93.502,85.1280292853065,1,1,1,0.2,65.46,0.0,0,0,1,1.2199030935519939,0.0009399526859834285
TXN_000212,USER_2370,203.63,Other,AU,2025-05-23 21:01:05.623088,Tablet,20,778,3,17.93,0,0,22,0,4,5,0,0,24.0,1.0,1.0,1.8263136343695305,1.0,203.63,0.0,1,1,1,0.4,610.89,0.0,0,0,1,10.756999471737982,0.12448132780082986
TXN_008414,USER_3761,45.05,Utilities,AU,2025-10-21 00:17:06.178123,ATM,68,1537,0,117.59,0,0,10,0,1,10,0,0,967.4166998391667,4.0,4.0,0.1988260275018774,0.5,40.9675,20.533026039367247,1,1,1,0.1,0.0,0.0,0,0,0,0.3798802597183573,0.0
TXN_004648,USER_3950,16.28,Other,BE,2025-05-08 23:22:05.924461,Mobile,66,2131,5,42.47,1,0,5,0,3,5,0,0,2582.216745746111,2.0,2.0,-0.5021618543031446,0.6666666666666666,14.745000000000001,2.170817818242701,1,1,1,0.4,81.4,16.28,5,0,1,0.37451115711985283,0.0019362458181152932
TXN_001518,USER_3369,0.75,Travel,BE,2025-04-24 13:55:05.711782,ATM,74,2704,3,54.54,1,0,16,0,3,4,0,0,24.0,1.0,1.0,-0.8697729574567935,0.3333333333333333,0.75,0.0,1,1,1,0.30000000000000004,2.25,0.75,3,0,0,0.013503781058696436,0.12448132780082986
TXN_009513,USER_4283,30.19,Online,CA,2025-05-31 14:35:06.252611,Tablet,75,218,3,59.62,1,0,22,1,5,5,1,0,741.2000365547223,2.0,2.0,-0.6069605375462219,0.4,123.86,132.46938438748782,1,1,1,0.4,90.57000000000001,30.19,3,0,1,0.4980204552952821,0.004046944357298088
TXN_009710,USER_4082,85.54,Other,FR,2025-10-05 10:59:06.267896,Tablet,71,272,5,349.62,1,1,2,1,6,10,0,1,1137.0666798872223,3.0,3.0,0.6868046267783015,1.0,57.166666666666664,41.31208822285958,1,1,1,0.6,427.70000000000005,85.54,5,0,1,0.2439678284182306,0.004396892811259535
TXN_009623,USER_3500,238.82,Restaurant,UK,2025-11-10 00:52:06.261195,POS,44,152,6,26.57,1,0,12,1,0,11,0,0,970.7501487311112,4.0,4.0,0.5169196922857414,0.75,185.03750000000002,104.04420803197071,1,1,1,0.44999999999999996,1432.92,238.82,6,0,0,8.662314109539354,0.006180150466930374
TXN_007065,USER_4152,29.46,Entertainment,NL,2025-02-27 08:51:06.087895,Desktop,42,1987,1,37.8,0,0,12,0,3,2,1,0,24.0,1.0,1.0,-0.7071067811865475,0.5,29.46,0.0,1,1,1,0.1,29.46,0.0,0,0,0,0.759278350515464,0.04149377593360996
TXN_008268,USER_4275,2.97,Entertainment,AU,2025-12-10 11:52:06.168423,POS,31,3475,4,70.16,0,0,10,0,2,12,0,0,624.2334452366667,6.0,6.0,-0.99774119779155,0.16666666666666666,108.205,105.47324319466051,1,1,1,0.1,11.88,0.0,0,0,0,0.04173693086003373,0.006406832807881557
TXN_000520,USER_1632,20.53,Entertainment,AU,2025-08-19 12:08:05.644298,Mobile,74,1221,2,53.85,0,1,0,0,1,8,0,0,4842.733277284444,2.0,2.0,-0.7071067811865476,0.5,168.54000000000002,209.3177493668418,1,1,1,0.2,41.06,0.0,0,0,1,0.3742935278030994,0.00041298138620239145
TXN_006522,USER_3158,194.17,Retail,US,2025-08-26 04:16:06.051829,Desktop,28,719,3,130.16,0,0,17,0,1,8,1,0,2349.6999859508333,4.0,4.0,1.2174746587765948,0.8333333333333334,62.897499999999994,87.92368333769159,1,1,1,0.1,582.51,0.0,0,1,0,1.4804056114669106,0.0012767044080077596
TXN_009433,USER_1698,83.19,Online,US,2025-08-13 02:36:06.247020,Mobile,50,3602,1,51.35,1,0,9,0,2,8,0,0,517.5000359541667,3.0,3.0,-0.4349923413658317,0.6666666666666666,131.75,111.63414934508168,1,1,1,0.30000000000000004,83.19,83.19,1,1,0,1.5891117478510028,0.0019319936834172663
TXN_004137,USER_2265,126.31,Utilities,FR,2025-09-12 05:32:05.889090,Tablet,50,1451,1,92.19,1,0,14,0,4,9,0,0,632.0500264952778,2.0,2.0,0.8769303412003644,1.0,71.47,77.55547176054054,1,1,1,0.5,126.31,126.31,1,0,0,1.3554029402296384,0.001581902963042065
TXN_004695,USER_3529,6.69,Utilities,US,2025-03-08 23:26:05.928443,Desktop,66,593,4,210.05,0,1,8,0,5,3,0,0,24.0,1.0,1.0,-0.7071067811865476,0.5,6.69,0.0,1,1,1,0.1,26.76,0.0,0,1,0,0.03169864960909737,0.16597510373443983
TXN_002774,USER_3156,273.32,Pharmacy,UK,2025-05-01 04:06:05.796546,Desktop,22,1456,3,14.51,1,1,13,0,3,5,0,1,24.0,1.0,1.0,0.0,1.0,273.32,0.0,1,1,1,0.30000000000000004,819.96,273.32,3,0,0,17.622179239200516,0.12448132780082986
TXN_004535,USER_0347,40.66,Travel,CA,2025-12-03 08:18:05.916987,Tablet,73,2844,3,29.69,1,1,13,0,2,12,0,1,436.13325911000004,4.0,4.0,1.0063650758887153,1.0,21.490000000000002,19.04875324004172,0,0,1,0.4,121.97999999999999,40.66,3,0,0,1.3248615184099053,0.006877054734709082
TXN_001995,USER_0332,202.41,Entertainment,CA,2025-11-19 18:21:05.744073,Desktop,23,3642,0,47.23,0,0,14,0,2,11,0,0,3330.1333630002778,4.0,4.0,1.4868990298809217,1.0,79.0775,82.94611639492231,1,1,1,0.30000000000000004,0.0,0.0,0,0,0,4.196765498652291,0.0
TXN_001168,USER_0191,171.63,Gas,US,2025-09-08 08:13:05.688185,Desktop,40,1918,5,33.72,0,0,7,0,0,9,0,0,209.68317115333332,3.0,3.0,-0.5978742574690346,0.3333333333333333,562.1133333333332,653.1194953707425,1,1,1,0.1,858.15,0.0,0,1,0,4.943260368663594,0.023834132988415135
TXN_003160,USER_4393,64.56,Online,FR,2025-04-26 13:12:05.822409,POS,39,1830,3,29.05,1,0,12,0,5,4,1,0,1175.8832574030555,2.0,2.0,1.2112395418971977,1.0,52.480000000000004,17.083699833466987,1,0,1,0.5,193.68,64.56,3,0,0,2.1484193011647257,0.0025510567273083064
TXN_005320,USER_1451,45.75,Restaurant,ES,2025-06-17 18:00:05.971018,Mobile,74,3108,2,28.64,1,1,4,0,1,6,0,0,24.0,1.0,1.0,-0.07768627368000093,0.75,45.75,0.0,1,1,1,0.4,91.5,45.75,2,0,1,1.5435222672064777,0.08298755186721991
TXN_002711,USER_4428,14.26,Other,CA,2025-10-01 00:33:05.792196,Tablet,46,1583,2,62.47,0,0,22,0,2,10,0,1,260.26660442583335,4.0,4.0,0.034291725214044465,0.75,13.945,9.185889541392639,1,1,1,0.2,28.52,0.0,0,0,1,0.2246730738931779,0.007681476679432247
TXN_006280,USER_3596,38.67,Grocery,BE,2025-11-26 15:12:06.035749,ATM,38,3406,6,5.92,0,1,5,0,2,11,1,0,6589.199980556111,3.0,3.0,1.136607565056092,1.0,18.913333333333334,17.38213546527967,1,0,0,0.5499999999999999,232.02,0.0,0,0,1,5.588150289017341,0.0009105671342487011
TXN_001310,USER_4287,36.13,Travel,BE,2025-06-18 16:02:05.697758,POS,68,90,1,151.32,0,0,18,0,2,6,0,0,3747.1333371125,2.0,2.0,0.006913867105556793,0.8,25.080000000000002,15.627059864222703,0,1,1,0.0,36.13,0.0,0,1,0,0.2371980042016807,0.0002668635523963844
TXN_005396,USER_1684,14.44,Travel,US,2025-09-20 11:25:05.976155,ATM,51,1163,2,24.14,0,0,15,0,5,9,0,0,812.0333001475,4.0,4.0,-0.8237036288770606,0.4,36.035000000000004,33.51602651468896,1,1,1,0.1,28.88,0.0,0,0,0,0.5743834526650755,0.002462649911826986
TXN_003649,USER_1894,286.05,Online,UK,2025-10-26 22:27:05.855800,Mobile,33,3394,4,35.33,0,0,18,0,6,10,1,0,432.01658940861114,4.0,4.0,1.7657442343010106,1.0,90.535,131.7634174066029,1,0,1,0.30000000000000004,1144.2,0.0,0,1,0,7.873658133773741,0.009256761017840915
TXN_006137,USER_2210,218.92,Utilities,BE,2025-05-17 14:45:06.026114,POS,38,2781,0,63.87,0,1,11,0,5,5,0,0,1330.4167074025002,2.0,2.0,0.7071067811865475,1.0,150.245,97.1211163959723,1,1,1,0.30000000000000004,0.0,0.0,0,0,0,3.3747494989979954,0.0
TXN_003695,USER_1958,17.98,Entertainment,NL,2025-05-03 19:38:05.858896,ATM,41,2065,2,35.85,0,1,4,0,5,5,0,1,24.0,1.0,1.0,-0.7071067811865476,0.5,17.98,0.0,1,1,1,0.2,35.96,0.0,0,0,1,0.4879240162822252,0.08298755186721991
TXN_009033,USER_1256,10.66,Other,US,2025-09-26 02:08:06.219638,ATM,53,3281,2,38.94,0,1,4,0,4,9,1,0,24.0,1.0,1.0,-0.9402047468495959,0.3333333333333333,10.66,0.0,1,1,1,0.2,21.32,0.0,0,0,1,0.2669003505257887,0.08298755186721991
TXN_001769,USER_3330,4.79,Travel,UK,2025-05-06 03:25:05.728808,Mobile,57,1081,3,46.7,0,1,6,0,1,5,0,0,1773.2332250569445,2.0,2.0,-0.7300101771053208,0.3333333333333333,12.565,10.995510447450814,1,1,1,0.1,14.370000000000001,0.0,0,0,0,0.10041928721174004,0.0016917294266020789
TXN_001735,USER_3257,14.11,Travel,AU,2025-12-07 22:54:05.726435,Desktop,61,3048,2,378.32,1,0,9,0,6,12,0,0,24.0,1.0,1.0,0.0,1.0,14.11,0.0,1,1,1,0.30000000000000004,28.22,14.11,2,1,0,0.037198144047242435,0.08298755186721991
TXN_008945,USER_1673,42.5,Restaurant,BE,2025-01-09 16:53:06.213713,Desktop,64,2852,4,19.64,0,1,8,0,3,1,0,0,24.0,1.0,1.0,-0.4890596468202163,0.5,42.5,0.0,1,1,1,0.1,170.0,0.0,0,1,0,2.059108527131783,0.16597510373443983
TXN_001931,USER_0621,110.67,Utilities,US,2025-11-20 05:35:05.739746,Desktop,49,3118,4,76.25,1,0,3,0,3,11,0,0,24.0,1.0,1.0,0.0,1.0,110.67,0.0,1,1,1,0.4,442.68,110.67,4,0,1,1.432621359223301,0.16597510373443983
TXN_003351,USER_4301,61.15,Utilities,ES,2025-12-11 10:41:05.835552,POS,20,542,3,14.69,0,0,8,0,3,12,0,0,5595.900046025277,2.0,2.0,-0.7071067811865476,0.5,97.305,51.13089134759926,1,1,1,0.1,183.45,0.0,0,1,0,3.897386870618228,0.0005360972078852711
TXN_009337,USER_0972,20.06,Retail,AU,2025-04-01 21:31:06.240204,Mobile,47,3105,0,49.83,0,0,12,0,1,4,0,1,165.35013099861112,2.0,2.0,-1.0135599901809909,0.3333333333333333,27.83,10.98843937963895,1,1,0,0.1,0.0,0.0,0,0,0,0.39464882943143814,0.0
TXN_002678,USER_1434,36.68,Online,ES,2025-07-11 17:34:05.789997,Mobile,65,3407,1,76.76,1,0,20,0,4,7,0,0,299.54996586305555,2.0,2.0,-0.7071067811865476,0.5,65.545,40.82127447789939,1,1,1,0.30000000000000004,36.68,36.68,1,0,0,0.4717078189300411,0.0033372271447446606
TXN_003148,USER_2964,121.59,Other,FR,2025-10-02 03:11:05.821608,ATM,74,776,1,13.61,1,0,21,0,3,10,0,1,3819.949900460556,2.0,2.0,0.7071067811865478,1.0,90.88,43.43049850047775,1,1,1,0.5,121.59,121.59,1,0,0,8.322381930184806,0.0002617766851368714
TXN_004261,USER_4587,8.95,Other,BE,2025-04-30 08:36:05.897949,Mobile,21,1432,4,8.74,0,0,9,0,2,4,1,0,24.0,1.0,1.0,-0.7071067811865476,0.5,8.95,0.0,1,1,1,0.1,35.8,0.0,0,1,0,0.9188911704312114,0.16597510373443983
TXN_001464,USER_0611,357.78,Gas,IT,2025-09-26 23:02:05.708065,Desktop,61,1668,1,14.87,1,0,14,0,4,9,1,0,1234.4831717572222,3.0,3.0,1.4559915901184413,1.0,143.69333333333333,186.2201217197898,1,1,1,0.5,357.78,357.78,1,0,0,22.544423440453684,0.0008099899811340112
TXN_000406,USER_4493,37.25,Entertainment,FR,2025-06-14 02:13:05.636421,Desktop,66,2858,3,23.62,0,0,19,0,5,6,0,0,24.0,1.0,1.0,1.153890387373349,1.0,37.25,0.0,1,1,1,0.30000000000000004,111.75,0.0,0,1,0,1.5129975629569454,0.12448132780082986
